acc_date	doc_text	debit	credit
19.01.21	Приход (171 от 19.01.2021)	-	37000.00
19.01.21	Приход (218 от 19.01.2021)	-	8000.00
20.01.21	Приход (986 от 20.01.2021)	-	35000.00
20.01.21	Приход (213 от 20.01.2021)	-	35000.00
20.01.21	Приход (215 от 20.01.2021)	-	35000.00
20.01.21	Приход (219 от 20.01.2021)	-	8000.00
20.01.21	Приход (234 от 20.01.2021)	-	37000.00
20.01.21	Приход (242 от 20.01.2021)	-	37000.00
20.01.21	Приход (258 от 20.01.2021)	-	37000.00
20.01.21	Приход (306 от 20.01.2021)	-	35000.00
20.01.21	Приход (333 от 20.01.2021)	-	35000.00
20.01.21	Приход (551 от 20.01.2021)	-	37000.00
21.01.21	Приход (985 от 21.01.2021)	-	35000.00
21.01.21	Приход (216 от 21.01.2021)	-	15000.00
21.01.21	Приход (220 от 21.01.2021)	-	37000.00
21.01.21	Приход (233 от 21.01.2021)	-	35000.00
21.01.21	Приход (238 от 21.01.2021)	-	37000.00
21.01.21	Приход (243 от 21.01.2021)	-	35000.00
21.01.21	Приход (256 от 21.01.2021)	-	37000.00
21.01.21	Приход (298 от 21.01.2021)	-	35000.00
21.01.21	Приход (330 от 21.01.2021)	-	37000.00
21.01.21	Приход (334 от 21.01.2021)	-	73000.00
21.01.21	Приход (336 от 21.01.2021)	-	50000.00
22.01.21	Приход (172 от 22.01.2021)	-	35000.00
22.01.21	Приход (237 от 22.01.2021)	-	20000.00
22.01.21	Приход (241 от 22.01.2021)	-	37000.00
22.01.21	Приход (259 от 22.01.2021)	-	35000.00
22.01.21	Приход (260 от 22.01.2021)	-	35000.00
22.01.21	Приход (310 от 22.01.2021)	-	35000.00
22.01.21	Приход (319 от 22.01.2021)	-	37000.00
22.01.21	Приход (320 от 22.01.2021)	-	35000.00
22.01.21	Приход (325 от 22.01.2021)	-	35000.00
22.01.21	Приход (331 от 22.01.2021)	-	35000.00
22.01.21	Приход (435 от 22.01.2021)	-	35000.00
23.01.21	Приход (235 от 23.01.2021)	-	35000.00
23.01.21	Приход (236 от 23.01.2021)	-	35000.00
23.01.21	Приход (239 от 23.01.2021)	-	35000.00
23.01.21	Приход (240 от 23.01.2021)	-	37000.00
23.01.21	Приход (244 от 23.01.2021)	-	8000.00
23.01.21	Приход (255 от 23.01.2021)	-	35000.00
23.01.21	Приход (257 от 23.01.2021)	-	37000.00
23.01.21	Приход (311 от 23.01.2021)	-	35000.00
23.01.21	Приход (326 от 23.01.2021)	-	35000.00
24.01.21	Приход (293 от 24.01.2021)	-	35000.00
24.01.21	Приход (300 от 24.01.2021)	-	35000.00
24.01.21	Приход (309 от 24.01.2021)	-	35000.00
24.01.21	Приход (321 от 24.01.2021)	-	35000.00
24.01.21	Приход (323 от 24.01.2021)	-	35000.00
24.01.21	Приход (332 от 24.01.2021)	-	35000.00
24.01.21	Приход (419 от 24.01.2021)	-	35000.00
25.01.21	Приход (212 от 25.01.2021)	-	37000.00
25.01.21	Приход (245 от 25.01.2021)	-	8000.00
25.01.21	Приход (252 от 25.01.2021)	-	37000.00
25.01.21	Приход (302 от 25.01.2021)	-	35000.00
25.01.21	Приход (307 от 25.01.2021)	-	35000.00
25.01.21	Приход (314 от 25.01.2021)	-	35000.00
25.01.21	Приход (335 от 25.01.2021)	-	145000.00
25.01.21	Приход (424 от 25.01.2021)	-	37000.00
26.01.21	Приход (246 от 26.01.2021)	-	8000.00
26.01.21	Приход (249 от 26.01.2021)	-	35000.00
26.01.21	Приход (253 от 26.01.2021)	-	35000.00
26.01.21	Приход (294 от 26.01.2021)	-	35000.00
26.01.21	Приход (301 от 26.01.2021)	-	35000.00
26.01.21	Приход (303 от 26.01.2021)	-	80000.00
26.01.21	Приход (304 от 26.01.2021)	-	35000.00
26.01.21	Приход (315 от 26.01.2021)	-	35000.00
26.01.21	Приход (317 от 26.01.2021)	-	35000.00
26.01.21	Приход (416 от 26.01.2021)	-	37000.00
27.01.21	Приход (254 от 27.01.2021)	-	8000.00
27.01.21	Приход (337 от 27.01.2021)	-	37000.00
27.01.21	Приход (423 от 27.01.2021)	-	35000.00
28.01.21	Приход (247 от 28.01.2021)	-	35000.00
28.01.21	Приход (248 от 28.01.2021)	-	35000.00
28.01.21	Приход (412 от 28.01.2021)	-	35000.00
28.01.21	Приход (432 от 28.01.2021)	-	37000.00
28.01.21	Приход (434 от 28.01.2021)	-	35000.00
28.01.21	Приход (662 от 28.01.2021)	-	35000.00
29.01.21	Приход (403 от 29.01.2021)	-	35000.00
29.01.21	Приход (406 от 29.01.2021)	-	35000.00
30.01.21	Приход (292 от 30.01.2021)	-	35000.00
31.01.21	Приход (211 от 31.01.2021)	-	35000.00
31.01.21	Приход (251 от 31.01.2021)	-	35000.00
31.01.21	Приход (297 от 31.01.2021)	-	35000.00
01.02.21	Приход (250 от 01.02.2021)	-	8000.00
01.02.21	Приход (299 от 01.02.2021)	-	37000.00
01.02.21	Приход (313 от 01.02.2021)	-	37000.00
01.02.21	Приход (343 от 01.02.2021)	-	37000.00
01.02.21	Приход (430 от 01.02.2021)	-	37000.00
02.02.21	Приход (1056 от 02.02.2021)	-	37000.00
02.02.21	Приход (329 от 02.02.2021)	-	8000.00
02.02.21	Приход (405 от 02.02.2021)	-	8000.00
02.02.21	Приход (436 от 02.02.2021)	-	145000.00
02.02.21	Приход (492 от 02.02.2021)	-	37000.00
02.02.21	Приход (594 от 02.02.2021)	-	50000.00
02.02.21	Приход (595 от 02.02.2021)	-	37000.00
02.02.21	Приход (596 от 02.02.2021)	-	37000.00
04.02.21	Приход (341 от 04.02.2021)	-	37000.00
04.02.21	Приход (420 от 04.02.2021)	-	35000.00
04.02.21	Приход (421 от 04.02.2021)	-	35000.00
04.02.21	Приход (433 от 04.02.2021)	-	37000.00
04.02.21	Приход (490 от 04.02.2021)	-	77000.00
04.02.21	Приход (493 от 04.02.2021)	-	35000.00
04.02.21	Приход (494 от 04.02.2021)	-	35000.00
05.02.21	Приход (407 от 05.02.2021)	-	35000.00
05.02.21	Приход (408 от 05.02.2021)	-	35000.00
05.02.21	Приход (410 от 05.02.2021)	-	35000.00
05.02.21	Приход (411 от 05.02.2021)	-	35000.00
05.02.21	Приход (428 от 05.02.2021)	-	37000.00
05.02.21	Приход (597 от 06.02.2021)	-	37000.00
06.02.21	Приход (339 от 06.02.2021)	-	30000.00
06.02.21	Приход (415 от 06.02.2021)	-	35000.00
06.02.21	Приход (417 от 06.02.2021)	-	35000.00
06.02.21	Приход (495 от 06.02.2021)	-	35000.00
06.02.21	Приход (598 от 06.02.2021)	-	37000.00
06.02.21	Приход (599 от 06.02.2021)	-	37000.00
07.02.21	Приход (342 от 07.02.2021)	-	35000.00
07.02.21	Приход (425 от 07.02.2021)	-	35000.00
07.02.21	Приход (427 от 07.02.2021)	-	35000.00
07.02.21	Приход (491 от 07.02.2021)	-	35000.00
07.02.21	Приход (600 от 07.02.2021)	-	37000.00
07.02.21	Приход (601 от 07.02.2021)	-	37000.00
08.02.21	Приход (209 от 08.02.2021)	-	35000.00
08.02.21	Приход (350 от 08.02.2021)	-	35000.00
08.02.21	Приход (404 от 08.02.2021)	-	35000.00
09.02.21	Приход (806 от 09.02.2021)	-	80000.00
09.02.21	Приход (807 от 09.02.2021)	-	35000.00
09.02.21	Приход (344 от 09.02.2021)	-	37000.00
09.02.21	Приход (347 от 09.02.2021)	-	37000.00
09.02.21	Приход (409 от 09.02.2021)	-	84000.00
09.02.21	Приход (496 от 09.02.2021)	-	35000.00
09.02.21	Приход (497 от 09.02.2021)	-	35000.00
09.02.21	Приход (602 от 09.02.2021)	-	35000.00
10.02.21	Приход (348 от 10.02.2021)	-	37000.00
10.02.21	Приход (418 от 10.02.2021)	-	35000.00
10.02.21	Приход (431 от 10.02.2021)	-	35000.00
10.02.21	Приход (498 от 10.02.2021)	-	35000.00
10.02.21	Приход (603 от 10.02.2021)	-	35000.00
10.02.21	Приход (604 от 10.02.2021)	-	37000.00
10.02.21	Приход (605 от 10.02.2021)	-	35000.00
10.02.21	Приход (606 от 10.02.2021)	-	35000.00
11.02.21	Приход (843 от 11.02.2021)	-	37000.00
11.02.21	Приход (844 от 11.02.2021)	-	37000.00
11.02.21	Приход (402 от 11.02.2021)	-	35000.00
11.02.21	Приход (429 от 11.02.2021)	-	35000.00
11.02.21	Приход (447 от 11.02.2021)	-	80000.00
11.02.21	Приход (607 от 11.02.2021)	-	35000.00
11.02.21	Приход (608 от 11.02.2021)	-	35000.00
11.02.21	Приход (630 от 11.02.2021)	-	37000.00
11.02.21	Приход (664 от 11.02.2021)	-	35000.00
12.02.21	Приход (820 от 12.02.2021)	-	35000.00
12.02.21	Приход (845 от 12.02.2021)	-	37000.00
12.02.21	Приход (847 от 12.02.2021)	-	35000.00
12.02.21	Приход (858 от 12.02.2021)	-	35000.00
12.02.21	Приход (860 от 12.02.2021)	-	35000.00
12.02.21	Приход (609 от 12.02.2021)	-	37000.00
12.02.21	Приход (610 от 12.02.2021)	-	35000.00
12.02.21	Приход (621 от 12.02.2021)	-	37000.00
12.02.21	Приход (632 от 12.02.2021)	-	35000.00
13.02.21	Приход (846 от 13.02.2021)	-	35000.00
13.02.21	Приход (625 от 13.02.2021)	-	35000.00
14.02.21	Приход (792 от 14.02.2021)	-	37000.00
14.02.21	Приход (800 от 14.02.2021)	-	35000.00
14.02.21	Приход (627 от 14.02.2021)	-	35000.00
14.02.21	Приход (628 от 14.02.2021)	-	80000.00
14.02.21	Приход (707 от 14.02.2021)	-	35000.00
15.02.21	Приход (396 от 15.02.2021)	-	37000.00
15.02.21	Приход (399 от 15.02.2021)	-	37000.00
15.02.21	Приход (400 от 15.02.2021)	-	35000.00
15.02.21	Приход (401 от 15.02.2021)	-	20000.00
15.02.21	Приход (455 от 15.02.2021)	-	80000.00
15.02.21	Приход (626 от 15.02.2021)	-	37000.00
15.02.21	Приход (822 от 15.02.2021)	-	35000.00
16.02.21	Приход (1059 от 16.02.2021)	-	37000.00
16.02.21	Приход (437 от 16.02.2021)	-	35000.00
16.02.21	Приход (438 от 16.02.2021)	-	35000.00
16.02.21	Приход (439 от 16.02.2021)	-	37000.00
16.02.21	Приход (440 от 16.02.2021)	-	35000.00
16.02.21	Приход (452 от 16.02.2021)	-	80000.00
16.02.21	Приход (453 от 16.02.2021)	-	37000.00
16.02.21	Приход (463 от 16.02.2021)	-	20000.00
16.02.21	Приход (631 от 16.02.2021)	-	80000.00
16.02.21	Приход (710 от 16.02.2021)	-	80000.00
17.02.21	Приход (449 от 17.02.2021)	-	35000.00
17.02.21	Приход (451 от 17.02.2021)	-	35000.00
17.02.21	Приход (462 от 17.02.2021)	-	35000.00
17.02.21	Приход (464 от 17.02.2021)	-	35000.00
17.02.21	Приход (629 от 17.02.2021)	-	80000.00
18.02.21	Приход (799 от 18.02.2021)	-	35000.00
18.02.21	Приход (446 от 18.02.2021)	-	8000.00
18.02.21	Приход (450 от 18.02.2021)	-	35000.00
18.02.21	Приход (465 от 18.02.2021)	-	35000.00
18.02.21	Приход (500 от 18.02.2021)	-	35000.00
18.02.21	Приход (501 от 18.02.2021)	-	75000.00
18.02.21	Приход (502 от 18.02.2021)	-	80000.00
18.02.21	Приход (708 от 18.02.2021)	-	145000.00
19.02.21	Оплата (1037 от 19.02.2021)	162000.00	-
19.02.21	Оплата (1038 от 19.02.2021)	467000.00	-
19.02.21	Оплата (1022 от 19.02.2021)	674000.00	-
19.02.21	Приход (826 от 19.02.2021)	-	35000.00
19.02.21	Приход (827 от 19.02.2021)	-	35000.00
19.02.21	Приход (828 от 19.02.2021)	-	35000.00
19.02.21	Приход (878 от 19.02.2021)	-	37000.00
19.02.21	Приход (454 от 19.02.2021)	-	23000.00
19.02.21	Приход (503 от 19.02.2021)	-	75000.00
19.02.21	Приход (704 от 19.02.2021)	-	80000.00
19.02.21	Приход (705 от 19.02.2021)	-	35000.00
20.02.21	Приход (808 от 20.02.2021)	-	35000.00
20.02.21	Приход (819 от 20.02.2021)	-	35000.00
20.02.21	Приход (823 от 20.02.2021)	-	35000.00
20.02.21	Приход (824 от 20.02.2021)	-	37000.00
20.02.21	Приход (877 от 20.02.2021)	-	35000.00
20.02.21	Приход (504 от 20.02.2021)	-	37000.00
20.02.21	Приход (505 от 20.02.2021)	-	35000.00
21.02.21	Приход (793 от 21.02.2021)	-	35000.00
21.02.21	Приход (825 от 21.02.2021)	-	80000.00
21.02.21	Приход (876 от 21.02.2021)	-	35000.00
21.02.21	Приход (884 от 21.02.2021)	-	80000.00
21.02.21	Приход (506 от 21.02.2021)	-	35000.00
21.02.21	Приход (688 от 21.02.2021)	-	80000.00
22.02.21	Приход (798 от 22.02.2021)	-	35000.00
22.02.21	Приход (821 от 22.02.2021)	-	20000.00
22.02.21	Приход (886 от 22.02.2021)	-	35000.00
22.02.21	Приход (559 от 22.02.2021)	-	37000.00
22.02.21	Приход (563 от 22.02.2021)	-	80000.00
22.02.21	Приход (569 от 22.02.2021)	-	35000.00
22.02.21	Приход (574 от 22.02.2021)	-	35000.00
23.02.21	Приход (809 от 23.02.2021)	-	37000.00
23.02.21	Приход (810 от 23.02.2021)	-	37000.00
23.02.21	Приход (814 от 23.02.2021)	-	35000.00
23.02.21	Приход (815 от 23.02.2021)	-	37000.00
23.02.21	Приход (818 от 23.02.2021)	-	35000.00
23.02.21	Приход (881 от 23.02.2021)	-	35000.00
23.02.21	Приход (885 от 23.02.2021)	-	37000.00
23.02.21	Приход (887 от 23.02.2021)	-	35000.00
23.02.21	Приход (1051 от 23.02.2021)	-	80000.00
23.02.21	Приход (499 от 23.02.2021)	-	80000.00
23.02.21	Приход (565 от 23.02.2021)	-	37000.00
23.02.21	Приход (567 от 23.02.2021)	-	80000.00
23.02.21	Приход (570 от 23.02.2021)	-	37000.00
23.02.21	Приход (571 от 23.02.2021)	-	37000.00
23.02.21	Приход (572 от 23.02.2021)	-	63335.60
